,X
391,7.026620916766655
392,25.00191760082762
393,14.59194075429842
394,2.9954565387642202
395,25.002277350578193
396,25.000262702938958
397,24.99922960827252
398,16.86436243125345
399,24.99911858933687
400,20.953338339180693
401,25.000119517524592
402,0.5058079716964903
403,7.3300471392206665
404,24.997538952567766
405,24.99988576624322
406,7.414973837309278
407,16.549934072991118
408,25.000314139527656
409,3.0059218317723198
410,3.0145527435801633
411,3.6017357929250577
412,7.774089392280245
413,24.998625766520437
414,3.001451944983411
415,2.990249542878561
416,3.0108083768366614
417,3.0087432692476352
418,24.99880010353418
419,3.85342811206116
420,24.99959522552655
421,16.543820312794818
422,25.000020625039657
423,25.000774685590176
424,0.7830166364137626
425,24.99746800425093
426,18.280758944774558
427,2.9824086200491715
428,3.899910113674481
429,1.2799251153162354
430,3.007744594836366
431,3.0159202048906626
432,3.0093041184556113
433,2.990567593237803
434,4.494819660109026
435,0.1550612603132631
436,25.000382106416723
437,8.761942062574057
438,25.000117099576304
439,2.98654795830495
440,25.000193044112486
441,0.3753049584342406
442,25.00098962921689
443,25.0000909346746
444,3.948034620043919
445,2.9975540083976027
446,25.000001840617568
447,3.01390210757147
448,-0.3947856371365702
449,24.99887761886955
450,-0.36622444055588793
451,2.987811467713303
452,19.336469993479128
453,25.000745533426397
454,25.00081702672418
455,24.998997990376786
456,25.00083634915131
457,0.15326994765678856
458,5.260685556253876
459,25.000529466785892
460,3.6937373239414057
461,2.9998242530101997
462,2.990773473247259
463,25.00070518293442
464,3.81272071915693
465,25.00038150458153
466,3.012508520477043
467,-0.4465979735183965
468,24.999778464910143
469,24.999455107862747
470,2.9884778000397465
471,2.992101817710738
472,25.000056332236195
473,24.99963896630669
474,17.326186931989234
475,4.682684172416004
476,3.00165885087505
477,24.999122403789272
478,24.999048418772386
479,17.20648517069178
480,0.46799422543815866
481,0.12683832527258732
482,17.564766256604408
483,-0.8287547123874619
484,25.001641779296257
485,3.0096184040549283
486,24.998356711939053
487,0.4734541220812634
488,-0.39903136762053126
489,24.999832996087328
490,0.0789793900794638
491,25.00122158680492
492,3.997063021236361
493,8.78117902505197
494,24.999718900768272
495,24.99930338847426
496,2.986814957181034
497,0.1418136619036455
498,11.368500195218033
499,8.058982495086743
500,16.17872673647214
501,2.990802057459795
502,4.1129072129730515
503,24.999441670906773
504,3.0042645468525984
505,25.00022181722454
506,3.0174871008543924
507,24.99938468782961
508,3.994048764388168
509,-0.1633258510837636
510,2.9805648055006557
511,8.116959067726988
512,3.0040907223040043
513,0.37547229859484016
514,3.008661077960045
515,2.9950726253482562
516,2.999712916004477
517,0.7748608606328077
518,3.0018170598181904
519,2.997677287973611
520,3.0001038938602833
521,3.0104431495918615
522,3.0003321863503722
523,25.000318702174326
524,25.00014370354423
525,3.0108729696322603
526,2.9944340825681226
527,25.000590204750875
528,-0.30250632803649474
529,25.00032646602773
530,25.00182046293284
531,25.00075816334994
532,24.999638536600123
533,25.000254470032747
534,-0.13608823284369662
535,19.92773654357216
536,2.983364261086482
537,0.4929166227922731
538,5.301927839219656
539,2.9873185719298005
540,-0.06593273156851866
541,24.99948035316524
542,24.99980066993423
543,3.0227838983040916
544,25.00089403657217
545,3.00280367391212
546,25.001111210579367
547,6.412475059220268
548,24.999067544962205
549,25.001664864193174
550,3.0031948875300403
551,24.999901181779503
552,24.999348257696436
553,25.00121222420663
554,2.9987432909602965
555,4.412838845270489
556,-0.3473991075527514
557,7.437831920784349
558,9.644266850592814
559,25.000010370631728
560,9.435915781546834
561,-0.37973755094491346
562,7.762610537721937
563,24.999937516785046
564,24.998936961319327
565,15.179862218338958
566,25.000310597539325
567,-0.07619724900821391
568,8.142978836261735
569,2.9783235753889357
570,-0.363057013758673
571,2.997402727438095
572,17.191729605253165
573,24.99864178218493
574,3.6414578702700138
575,3.0033273903916933
576,11.31511900211901
577,24.99838783790993
578,24.999466986316712
579,0.1636701832041492
580,24.999226591239808
581,8.314425565713236
582,3.001814020152148
583,24.998663282579727
584,24.99849723111095
585,14.933383626376399
586,10.451059543718715
587,3.00984763382235
588,2.9991795771013345
589,25.000428926276
590,2.9983218439031294
591,2.9900728027032804
592,25.00122167164553
593,18.542706250663294
594,-0.4492114703047951
595,2.99396364380386
596,25.000569033161664
597,3.004825484074545
598,11.549331352524977
599,7.5897406193175305
600,4.240168825460896
601,25.000016564675057
602,0.20900187038447102
603,25.001267918848455
604,25.00051211825813
605,18.52557032241048
606,0.7143319172196493
607,24.999779377368995
608,10.216861834873159
609,25.000555604242262
610,8.404059068124356
611,3.0047512907467544
612,25.000027756819183
613,3.0153052938216605
614,2.9959311026699655
615,7.400219328392993
616,-1.076246722206152
617,2.988497219056311
618,2.999355488662449
619,2.992789740955194
620,6.835661750196301
621,17.145792020984487
622,25.000129276117626
623,25.00054887136324
624,7.662284365784449
625,7.663180587946484
626,-0.5507111349074865
627,3.004211267826855
628,4.356395132039347
629,25.00097723115713
630,3.008767205440064
631,17.514957985190758
632,2.9852776353217076
633,8.42591565142688
634,3.0170979175846306
635,2.9949117271315213
636,9.334417628869472
637,-0.13511619600457905
638,3.010840724274617
639,3.0180316766152266
640,25.000149012026473
641,2.977116433290258
642,-0.10333115159878326
643,24.999091364100195
644,24.999939809112572
645,3.490296434063702
646,24.998867836798727
647,25.000140477551824
648,24.999801630880132
649,2.976557982589876
650,2.99833272891159
651,24.99976433684931
652,7.399904749607106
653,4.468514676407544
654,3.01736982224403
655,2.999585734448052
656,24.999065840495618
657,8.40687529371036
658,25.000312321454164
659,25.000867105623467
660,25.001507746987212
661,24.99974198285751
662,4.233118465546109
663,2.998796591931749
664,25.000854004562374
665,20.904325232669056
666,25.001056085191554
667,2.9959629134491657
668,25.00125452981228
669,25.001403809967982
670,3.003531862952025
671,17.01416015697612
672,-0.2606528028080641
673,25.00173423331532
674,3.001680304406707
675,0.16173442392844758
676,24.999653609920976
677,24.99992896357646
678,17.869120404170488
679,3.0067715617562807
680,14.644927639116034
681,2.9873168815436664
682,24.99988313412397
683,24.99891181099899
684,7.797637238232586
685,-0.8025903978935295
686,24.999662755375372
687,0.7415195873826508
688,13.141380027253991
689,4.301954634836391
690,24.998849343765404
691,8.903642097737928
692,5.273934891817877
693,7.003211525146176
694,25.001124247219867
695,3.0023758056090872
696,3.0024077278920256
697,4.17676485695759
698,2.998768725692103
699,3.005006184691909
700,0.28731071446058404
701,3.0053765843231286
702,24.998999315496977
703,25.00083989458656
704,2.999451965071754
705,-0.14600208138512066
706,24.999204933583087
707,25.000550207545654
708,0.18060152988583741
709,3.025352904213346
710,24.99920496808578
711,24.998295469405885
712,0.34111850840143104
713,4.052769134353775
714,-0.7063897429982947
715,-0.5058218765864535
716,24.99958761900381
717,3.0140774653624036
718,11.680462722304977
719,15.070685818644838
720,3.0064799949905625
721,2.9977385892695163
722,8.428156199499808
723,0.3000876181647969
724,3.003868481087003
725,2.9878369444656645
726,3.2559744913828297
727,25.00029059884998
728,-0.36505542989424344
729,2.9893943977304622
730,3.0038728897344944
731,0.5254793362709269
732,3.9025591214561786
733,3.0082170989934593
734,4.762023299899405
735,2.9935508453796933
736,17.940749467105608
737,-1.3189612436441893
738,-0.1255187276060213
739,3.003587459345339
740,-0.5783544443118609
741,24.99955348839826
742,25.000309540831672
743,7.93706693877126
744,4.941441154875043
745,3.8694015895656206
746,24.999626444066546
747,25.000655188324494
748,24.999626499867396
749,24.99905601889389
750,24.998254724434567
751,8.949755690073605
752,6.950110580974488
753,7.521125780381481
754,25.00006259818982
755,7.694641036587062
756,24.999387343318034
757,-0.13495895059253007
758,9.337553761757857
759,3.222219829691096
760,7.571077269549114
761,25.000845318334644
762,14.776956400225227
763,24.999325086692657
764,2.9958296117115286
765,25.001500317849562
766,24.999402082426144
767,24.99951734329469
768,25.00162422537318
769,24.999522835923784
770,25.000314731334427
771,2.984945178166074
772,3.021778452906454
773,6.31649885016062
774,3.0075183085089816
775,2.999870421675809
776,24.999806044972953
777,14.581938912014198
778,3.0094096559791885
779,25.00013896721065
780,3.0013396693090657
781,4.191159779496357
782,25.000767808995615
783,18.089708106903323
784,7.471208765375255
785,3.0053768581857905
786,3.0010097960163864
787,24.998685172077277
788,16.559260260616092
789,3.008010172717584
790,2.995186048010321
791,2.996786351584555
792,19.199674266928156
793,2.9837697152627243
794,24.99875980291412
795,2.994144135411567
796,4.2460428328754825
797,0.19113241644600557
798,14.657579073517653
799,2.9997867312649795
800,16.20813317466116
801,2.997030877923028
802,3.0047989436140794
803,24.99969079914034
804,-0.20262407764971338
805,-0.1706308581032929
806,25.00049009184497
807,24.999874354445065
808,3.006417216007037
809,2.998976044444448
810,20.767535749721475
811,25.000584911405227
812,-1.9006890984304956
813,3.003013899714298
814,-0.10132945358277698
815,0.29686556062476505
816,15.64542897061297
817,-0.10215826738862151
818,24.998892503906127
819,25.000055489023012
820,25.000538455448954
821,2.988716465718499
822,24.999146221972666
823,17.864840803946816
824,24.999064031235978
825,2.9927264587995586
826,3.00657036078476
827,-0.43021338004611903
828,2.9997836668512137
829,0.193093199587428
830,0.15462170469250733
831,18.863515390649795
832,3.007771389420158
833,25.001097540293625
834,25.001212521035487
835,8.134181733572275
836,25.00049139626161
837,24.99864865725829
838,24.999264119400078
839,24.998296868584053
840,25.000191607021026
841,25.000085274096296
842,3.0113105736506296
843,0.108198284136005
844,3.401163014709853
845,7.335480315292813
846,25.000674989869843
847,25.000876253976013
848,3.0125204828164653
849,24.99950782972371
850,24.99891531578313
851,2.9771848364444047
852,2.9839803730853998
853,20.472426615784734
854,3.009445519638074
855,24.999630802317025
856,3.005187081647122
857,24.99950558559961
858,25.0002891144696
859,8.303421810216925
860,25.00063001139625
861,25.001792768587535
862,3.0030364590192247
863,24.999508801670878
864,2.9990208306707955
865,2.9938897464813725
866,3.0171166090321466
867,20.251659238524148
868,2.9878127879723113
869,2.998246758144144
870,24.997938446122625
871,25.00150180723803
872,15.327504228103846
873,2.9989992229673046
874,4.5103084560323135
875,1.196182632968863
876,24.999590842376104
877,24.99897799957327
878,24.999925764377853
879,2.986529659979345
880,24.998661195390063
881,7.908298965753294
882,0.494462658174852
883,4.071345795146676
884,2.9939459664200516
885,24.999850364117453
886,24.998864506785125
887,8.676778603465756
888,24.999039287154115
889,0.10545814811100536
890,24.999588391904084
891,24.999410654595668
892,24.999393620779852
893,4.186921352536492
894,3.0013054879007637
895,2.995554494190432
896,2.996627105984779
897,7.634394215533407
898,2.9894885170001877
899,4.668207585377976
900,2.983406452758699
901,25.00042362016429
902,24.99991899798186
903,2.991582080192369
904,8.612864754377211
905,3.0109743099618633
906,3.0007577200632434
907,24.998684153220406
908,2.991378733918188
909,24.999422273598217
910,24.999585452220355
911,24.999882913617512
912,4.210063131358918
913,-1.004292734185313
914,3.0013711402747334
915,16.93522026965646
916,24.999980631052463
917,25.000903715071892
918,24.99973614690758
919,8.196948704627582
920,3.9123744726824308
921,24.999442686184818
922,3.900252586175172
923,24.998457053650338
924,24.998848918739714
925,3.010885943619661
926,8.690381696194978
927,2.9937979455590797
928,3.002006317502375
929,3.010577704647267
930,2.993734613453565
931,25.000770301557058
932,8.361417384596729
933,9.3407422270984
934,-0.38690295255433893
935,19.505476050172746
936,0.6301283935962396
937,7.623518107128782
938,25.00166764531528
939,3.023011116012511
940,0.8659810650930961
941,25.001644167866033
942,25.001092918568535
943,24.999482996237425
944,24.99864667129484
945,25.001236195559535
946,25.00164482335198
947,-0.6996169343047934
948,7.573672136504374
949,25.001285762427276
950,25.000536612224927
951,3.001847522001108
952,3.9657518617750642
953,24.998774389574226
954,2.9969228128474574
955,3.0074152127958107
956,-0.03405022734678447
957,25.000537120092773
958,2.98035725913488
959,24.99984886350201
960,3.0049248216697433
961,0.13063627656768761
962,20.842731749172074
963,3.004393508406004
964,24.998293616999984
965,17.633876022918475
966,24.999431837324146
967,2.997814799889119
968,2.995733648377968
969,24.998656871606727
970,24.999200871216136
971,2.9911927210150355
972,2.980322917894629
973,3.001246348656099
974,3.012284177949732
975,24.99987745256533
976,25.000286615924203
977,3.0081736801016175
978,25.00047601723874
979,4.101369092568649
980,7.585231100487141
981,25.000367793590826
982,24.998743422157485
983,3.0080470214067234
984,2.998539248415128
985,25.0000310785466
986,0.37693438941881835
987,3.0059604093444943
988,2.995025451258381
989,15.760435598154956
990,24.999144601361124
991,-0.21700236914932414
992,3.0226479429634483
993,3.0095604856648306
994,-0.1496653591048354
995,17.74369806059856
996,3.0107894846704326
997,8.436648539376794
998,3.0079749024923133
999,25.000069321296735
1000,2.997853894708416
1001,24.999378611442033
1002,6.8038585937112
1003,24.998373995865926
1004,6.700366181616701
1005,25.00063916798454
1006,25.001467887207163
1007,3.002914031533292
1008,18.857272748002963
1009,17.391408990840493
1010,24.998250182958344
1011,24.99792049941874
1012,24.999898137622168
1013,3.010541527892899
1014,2.989732400647907
1015,0.14588464035468798
1016,14.084322215624098
1017,15.170943843184599
1018,2.9958844143802774
1019,2.998761950997852
1020,3.013345313409735
1021,24.99884741751681
1022,4.5187543176753024
1023,25.000372985919636
1024,7.271784543933643
1025,20.35821346279264
1026,3.006200974075983
1027,24.999149445640867
1028,3.01959287149591
1029,25.000039383235364
1030,3.0069645164112937
1031,0.040745449351705855
1032,24.998946612711787
1033,19.764771446779577
1034,4.235793471803958
1035,2.9968330448619245
1036,3.7804678016220716
1037,0.827886576737084
1038,3.0090480092077336
1039,4.219215451412227
1040,24.999647352513076
1041,25.00008093866671
1042,25.000446320620004
1043,17.11031451018227
1044,2.986000278268325
1045,2.9984942906168164
1046,0.3815802570772579
1047,-0.007897185971778966
1048,2.99742348617056
1049,17.782184478906572
1050,2.999070963546635
1051,2.9855166503481043
1052,3.0052399326678705
1053,25.00073892697802
1054,0.6037651329251809
1055,24.998605124170407
1056,3.0073280046589597
1057,3.027711873368867
1058,3.005719228321597
1059,2.998978222016362
1060,8.235743928014246
1061,25.000562233141668
1062,3.0032346784364705
1063,24.998112237688968
1064,3.00584294792764
1065,25.000239693329384
1066,8.949051449923365
1067,3.0133362070157754
1068,25.00168382849489
1069,3.008293534938502
1070,25.00185729643191
1071,3.002393688240199
1072,8.027525893709806
1073,3.439746149168675
1074,20.918389086408673
1075,-0.3695711371778912
1076,25.001064998342645
1077,24.999411093598027
1078,3.0160719600342487
1079,24.998974920040553
1080,25.00019667704395
1081,3.004358154254971
1082,25.001519641889335
1083,-0.3162534421706085
1084,3.0204031669212217
1085,24.998184333408265
1086,16.828031608063174
1087,17.02791127634755
1088,25.000388502358014
1089,4.005953935942344
1090,25.001664978924428
1091,8.293861303753866
1092,2.987870824551485
1093,3.0107539195228368
1094,17.011301351044303
1095,4.437100845809488
1096,0.4535525979001506
1097,3.3181806755357663
1098,2.9907288486712305
1099,25.00008808247038
1100,-0.20070721422850737
1101,25.00079761102081
1102,24.999905050160656
1103,0.33415843337076384
1104,24.998351753229596
1105,3.008153979025561
1106,0.06037368154856934
1107,17.020114966258628
1108,24.999514776688656
1109,6.907163275622302
1110,24.999020089470243
1111,24.9998337970769
1112,24.999016301506334
1113,25.00136146938178
1114,2.999630095872499
1115,2.9974542840797196
1116,2.99470446866313
1117,24.999164342578393
1118,0.4996264015236017
1119,3.003692243045895
1120,3.0010883985239563
1121,16.648237449489894
1122,2.9970027812392055
1123,3.0138707236014763
1124,-0.12842268051222358
1125,7.634974530221776
1126,3.0054447435940617
1127,25.002154347758434
1128,2.9886516947890707
1129,8.535201367344243
1130,24.999261836641544
1131,24.99937382664979
1132,25.000167317868108
1133,-1.2785273020339292
1134,24.998784337447596
1135,25.000255677824576
1136,8.256494234371722
1137,3.0067157824130075
1138,-0.5682092141112121
1139,25.00086432517392
1140,24.999601804391812
1141,25.00070990747675
1142,-0.4430022445778606
1143,15.565458763398642
1144,0.1422237470117183
1145,-0.3625867248976341
1146,24.99979783094151
1147,25.000396397883243
1148,24.99976031642715
1149,25.002263837334734
1150,7.934329943464433
1151,2.985310932708243
1152,7.933826544513395
1153,2.993839011423886
1154,8.181379686072601
1155,-0.8868856766281759
1156,25.00004497262228
1157,19.04044760262352
1158,21.539999540661913
1159,0.6421103139369188
1160,24.998109235327497
1161,25.001017220608663
1162,3.0220308849983515
1163,3.016640582004905
1164,18.836140284320702
1165,-0.019664667322457686
1166,2.9958340613504633
1167,0.3886109061839795
1168,24.999442227634045
1169,6.7066436672001375
1170,25.00001886659542
1171,2.9959791483411973
1172,25.000698804735208
1173,3.00097881442456
1174,24.999146482402228
1175,25.00062619197704
1176,24.999227128654706
1177,25.000726135540702
1178,17.123900377225144
1179,24.999944104049895
1180,25.001216159419997
1181,4.003177937841859
1182,3.0061241803270007
1183,25.00301219670594
1184,25.001177984343183
1185,12.870278447057617
1186,20.056913026030657
1187,2.995421904631445
1188,24.999050051844154
1189,-0.1725208657142187
1190,25.00083090150886
1191,24.999420776918484
1192,3.0121576088822435
1193,0.37173284763691994
1194,2.9916716513136667
1195,2.9866185102384564
1196,0.252614605553482
1197,-0.09861818420214248
1198,24.99906350969892
1199,18.03923134911539
1200,25.001014096814142
1201,25.00042670786248
1202,12.641155545290417
1203,25.001335408925478
1204,3.0131711146286446
1205,3.0074059865419933
1206,18.580465064436677
1207,2.9893584076479893
1208,24.999897728367813
1209,17.291589762888687
1210,17.902791116054242
1211,7.270388552175236
1212,16.161393381176932
1213,2.984071236545737
1214,0.760083221103266
1215,3.0031256799400246
1216,2.998000732859213
1217,3.772947117173087
1218,25.000449334980413
1219,13.608115738031056
1220,2.985426494586119
1221,3.2542294699288927
1222,24.999673314432073
1223,3.0096644516688222
1224,7.834951043102894
1225,2.99949078478617
1226,24.999478346326242
1227,-0.8321527124609683
1228,3.0028998016110755
1229,0.03335765461202999
1230,7.937445552884693
1231,6.686676583241798
1232,3.008603122449472
1233,19.079581580421838
1234,16.317397903597016
1235,25.00033250092743
1236,3.005306986623196
1237,2.9819507595231642
1238,8.229074339245825
1239,24.998213900114035
1240,16.884344614334324
1241,24.999375976320497
1242,2.9994857885506283
1243,24.998315042018906
1244,25.000447294186433
1245,2.9967806686983987
1246,24.999249823283574
1247,7.036900313578794
1248,3.016944674024465
1249,24.999165852079752
1250,3.002809105005028
1251,4.126809218851726
1252,3.0020384915221956
1253,3.000108737663055
1254,25.000060834564195
1255,24.999856357790158
1256,24.998510035251986
1257,2.992054598924922
1258,25.000005943335893
1259,0.5911658233769926
1260,0.33798169650148874
1261,3.023935701708899
1262,3.0001438506852045
1263,24.999213723782464
1264,25.00106239595541
1265,25.000501290332778
1266,24.999926658958177
1267,7.871059659481299
1268,25.000899505400085
1269,25.00057775274108
1270,24.999670786380122
1271,2.989300493798395
1272,2.9967573997498835
1273,-0.7080411262609652
1274,25.000841103793068
1275,-0.6679479753990625
1276,2.9898145191711567
1277,3.007644035541092
1278,2.9943097685602083
1279,24.99793612643257
1280,3.0044606265714764
1281,25.000929397153634
1282,0.0236709404535665
1283,24.99947797224878
1284,3.159109042141521
1285,3.0008387603852267
1286,25.0001686362282
1287,3.0017673249330836
1288,25.0000915224184
1289,25.000784990167897
1290,24.999930274147996
1291,2.9999439986063385
1292,25.00004269245687
1293,3.0096070117951723
1294,2.989397268434037
1295,21.73425310386328
1296,3.023012773198825
1297,-0.1682958620378043
1298,24.999275392173548
1299,2.98767398794665
1300,3.0043080264214272
1301,25.00018938778232
1302,25.000652307935848
1303,0.18834457050036074
1304,3.0056694863725446
1305,24.99910139195583
1306,3.0020198739279826
1307,15.21959792309891
1308,24.9998573698481
1309,3.00406844259634
1310,19.872846231930897
1311,24.998159609912168
1312,24.998774647147297
1313,25.000990490707007
1314,24.999527940169
1315,25.000103314715886
1316,24.999894200336414
1317,2.9994605816766695
1318,7.32292466213574
1319,24.99963290917582
